證券代碼,Data Field,2016/11/30,2016/12/30,2017/1/24,2017/2/24,2017/3/31,2017/4/28,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31
2881 富邦金,月報酬率 %,10.3794,3.1344,-0.7844,-1.6799,-0.5025,-4.4446,-3.0654,5.6708,0.9333,3.4114,-2.6804,1.8009
2881 富邦金,現股當沖比重,4.03,4.99,1.42,0.37,1.71,2.56,1.42,1.51,3.28,7.7,4.18,2.98
2882 國泰金,月報酬率 %,14.5298,2.772,-1.4523,1.579,0.9329,-0.616,-2.6861,6.3696,2.2449,0.1017,-2.1319,3.3195
2882 國泰金,現股當沖比重,6.76,4.63,5.39,1.96,2.41,0.89,2.58,2.79,10.28,9.51,3.13,3.26
2883 開發金,月報酬率 %,0.3792,1.5115,-0.9925,1.5038,2.8394,-0.12,-1.2016,7.421,9.327,3.4027,-3.2908,1.4271
2883 開發金,現股當沖比重,2.83,2.01,0.97,2.66,0.58,1.63,2.02,4.01,6.24,9.37,4.24,8.18
2884 玉山金,月報酬率 %,3.064,-0.811,0.5449,1.0839,-1.0725,0.0589,1.9177,0.5376,2.9414,6.4101,-2.4195,1.1021
2884 玉山金,現股當沖比重,1.37,1.7,0.06,0.7,0.5,0.26,4.07,1.81,1.75,9.47,0.41,4.24
2885 元大金,月報酬率 %,-2.1186,3.8964,3.3333,4.8386,-1.5384,0.7813,1.1627,2.6821,-0.0922,1.1584,-0.0001,2.2903
2885 元大金,現股當沖比重,2.2,10.29,1.9,4.08,0.7,4.24,2,8.61,5.39,6.13,3.62,4.71
2886 兆豐金,月報酬率 %,5.3242,1.0988,1.3044,2.575,2.5106,-1.0204,0,4.3299,0.9882,0.5511,-2.0617,-0.2105
2886 兆豐金,現股當沖比重,0.49,1.49,0.4,2.06,0.41,1.74,2.61,1.36,0.66,11.37,1.69,4.93
2887 台新金,月報酬率 %,1.2986,0.8549,0.0002,2.9662,4.1151,-1.581,8.0321,2.9739,2.527,2.2505,-2.6118,1.1494
2887 台新金,現股當沖比重,0.34,0.12,0.44,4.97,0.87,1.72,1.99,1.18,0.31,7.01,4.05,8.22
2888 新光金,月報酬率 %,20,-3.8928,1.6456,3.2377,6.755,-9.0395,-3.7268,4.5164,2.1356,8.674,4.3329,5.4644
2888 新光金,現股當沖比重,19.13,3.7,1.68,9.41,6.59,3.1,6,2.12,2.95,4.32,5.05,13.02
2889 國票金,月報酬率 %,2.0002,0.8579,1.0934,4.9278,6.5294,-0.5375,-0.4325,3.1487,0.7368,-0.7791,2.8313,0.771
2889 國票金,現股當沖比重,2.55,2.32,3.3,0,0.15,0.19,1.23,0.92,0.09,2.39,0,6.67
2890 永豐金,月報酬率 %,-0.11,-0.2198,1.5419,1.41,1.2835,-2.64,0.9761,-0.1076,1.8279,2.4288,0.4115,1.8722
2890 永豐金,現股當沖比重,1.81,1.43,0.16,0.2,2.09,0.07,0.82,1.45,0.32,5.68,0.48,3.44
2891 中信金,月報酬率 %,2.9409,0.8571,0.8498,3.0898,2.1799,0.5332,1.5915,4.1775,2.1295,0.7731,-2.3018,1.0472
2891 中信金,現股當沖比重,1.21,0.66,3.24,0.9,6.01,0.95,2.91,2.48,3.3,3.83,3.53,3.94
2892 第一金,月報酬率 %,1.5106,2.3808,1.4537,4.0116,1.9285,-0.5403,4.6195,5.7143,0.2457,3.9279,-0.2553,-0.5117
2892 第一金,現股當沖比重,0.35,0.64,0.44,0.11,0.09,0.85,5.61,1.62,1.25,3.18,2.08,2.72
2897 王道銀行,月報酬率 %,3.1134,1.087,-3.2258,4.8149,6.2427,3.6587,25.5716,5.5744,1.9943,-1.1086,-2.6905,1.4976
2897 王道銀行,現股當沖比重,0,0,0,0,0,0,0,0,0,1.85,1.97,0
2901 欣欣,月報酬率 %,2.7506,-3.633,1.5872,3.5156,-4.5282,-5.7312,-0.4192,2.1052,2.6806,2.3344,10.3583,-3.4297
2901 欣欣,現股當沖比重,0,0,0,0,0,5.98,0,0,0,0,0,0
2903 遠百,月報酬率 %,-3.2835,-1.2347,1.25,1.2344,-1.5243,-1.2385,-1.5675,0.3185,-0.0293,0.3321,0.3312,-1.9802
2903 遠百,現股當沖比重,0.14,5.16,2.53,2.4,0.13,1.01,0.22,0.39,0,0.42,0,0.9
2904 匯僑,月報酬率 %,-4.1338,0,0.4106,-1.227,-0.6212,-2.5,-3.4189,-2.8763,-0.0149,-0.971,-1.9608,0.0001
2904 匯僑,現股當沖比重,0,0,0,0,0,0,0,0,0,0,12.38,0
2905 三商,月報酬率 %,14.6907,2.6968,0.6564,9.3479,0.5965,-4.7431,-10.7885,2.5581,2.9481,11.4398,-1.9607,8.4445
2905 三商,現股當沖比重,0.62,1.64,3.14,5.47,3.42,1.88,1.14,0.19,0.62,6.25,1.99,12.23
2906 高林,月報酬率 %,-2.3476,1.4424,1.8957,19.535,-6.6149,-1.2501,-5.4852,5.3573,-0.8774,-0.885,0.8928,-1.7698
2906 高林,現股當沖比重,0,0,2.69,3.59,0,0,0,0,0,0.4,0,0
2908 特力,月報酬率 %,-1.5422,4.9608,-0.4975,0.2501,-0.7481,-0.0001,1.5077,17.3267,-1.2564,1.3454,-0.2214,1.5519
2908 特力,現股當沖比重,2.2,1.74,4.94,5.41,0,1.14,0,6.1,1.35,1.44,8.73,5.27
2910 統領,月報酬率 %,29.7541,34.4826,-30.0001,-1.2819,-0.9276,4.8686,-3.5714,5.219,-0.3585,-1.0792,1.0908,2.8777
2910 統領,現股當沖比重,0,5.26,0,33.33,0,0,0,0,0,0,0,0
2911 麗嬰房,月報酬率 %,-6.4,-4.2734,-2.2321,5.4794,-4.329,-0.4523,-4.5455,0.4762,4.2655,0.9092,9.9099,-6.1475
2911 麗嬰房,現股當沖比重,10.98,0,8.76,3.72,0.3,6.37,3.03,8.11,4.64,3.52,23.4,4.92
2912 統一超,月報酬率 %,1.4832,-3.5491,1.0823,-3.4262,10.8647,4.9999,2.4762,1.6729,-6.3985,1.7032,0.7921,6.4832
2912 統一超,現股當沖比重,0.29,2.13,0.54,0.94,1.14,3.32,2.34,3.5,11.14,8.36,6.3,6.89
2913 農林,月報酬率 %,4.3634,-2.439,8.9286,3.6065,5.3797,-1.8016,6.7276,-5.7309,-1.5197,2.4692,-0.6211,0.3124
2913 農林,現股當沖比重,1.39,1.81,5.14,0.71,2.77,1.8,10.57,0.71,5.96,1.05,15.1,13.22
2915 潤泰全,月報酬率 %,14.931,-8.2051,7.6351,0.865,-16.295,-0.5122,-7.3122,0.8889,0.3956,8.3707,-6.6941,6.6227
2915 潤泰全,現股當沖比重,11.71,4.13,10.2,1.89,5.82,4.94,7.7,15.25,0.87,7.89,3.13,9.92
2923 鼎固-KY,月報酬率 %,-6.5315,2.4098,-2.1176,2.8845,-2.5702,-0.9593,-3.1477,3.0002,-3.3978,-2.1822,-5.759,0
2923 鼎固-KY,現股當沖比重,0,0,0,0,0,18.49,0,9.09,6.68,0,12.5,0
2929 淘帝-KY,月報酬率 %,-15.9915,-0.0002,1.422,1.869,-3.67,-4.7619,1.5,-3.1528,-1.933,12.552,-1.8432,0.939
2929 淘帝-KY,現股當沖比重,9.82,4.06,0.3,1.32,7.42,9.57,3.57,0,8.16,13.44,8.13,9.89
2936 客思達-KY,月報酬率 %,6.25,26.4707,-2.3257,-1.4069,-1.0977,-0.9987,-1.3455,-0.1135,-0.8534,-7.9545,-2.6063,-5.0705
2936 客思達-KY,現股當沖比重,0,0,0,0,2.67,9.09,3.67,0,1.29,0,0,0
2939 凱羿-KY,月報酬率 %,0,0,0,0,0,0,0,0,0,-4.6937,-8.1372,2.6386
2939 凱羿-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
3002 歐格,月報酬率 %,-0.0001,5.9998,1.4151,4.6514,2.2223,4.348,20.833,2.069,0.3377,-8.7412,3.4481,4.4444
3002 歐格,現股當沖比重,0,0,2.01,0,0,0,20.24,16.91,4.04,1,3.64,6.72
3003 健和興,月報酬率 %,-5.4775,12.0358,8.6208,8.6694,-2.0226,6.5365,3.9827,-1.1387,21.1316,8.9125,9.4924,19.8802
3003 健和興,現股當沖比重,0.68,2.75,1.36,5.57,6.01,3.18,6.03,4.3,11.18,33.55,18.93,34.51
3004 豐達科,月報酬率 %,-12.305,-2.5691,8.9249,-2.6071,-4.3978,-1.6,3.4554,2.1611,-6.5385,-0.614,0.2138,0.4264
3004 豐達科,現股當沖比重,1.48,0,0.89,12.44,0,10,41.92,2.78,4,0,0,77.18
3005 神基,月報酬率 %,-1.3415,-5.9332,22.3389,-7.6263,1.3955,-10.2063,1.7882,1.6314,1.497,12.6964,-2.9036,0.7178
3005 神基,現股當沖比重,17.23,10.01,19.74,6.55,7.37,5.1,3.06,6.2,4.87,22.94,4.65,14.77
3006 晶豪科,月報酬率 %,-6.092,5.2215,0.3008,-1.7992,4.4276,22.3684,-10.7526,-1.3388,0.6168,24.1235,-7.2316,21.0722
3006 晶豪科,現股當沖比重,8.46,4.32,2.08,8.1,8.4,29.68,18.03,2.65,4.67,17.87,26.36,32.25
3008 大立光,月報酬率 %,-1.2048,2.7099,17.4141,2.472,4.8247,4.9163,-5.2842,2.1054,13.6082,7.0203,-7.8046,6.3258
3008 大立光,現股當沖比重,7.99,13.08,7.87,8.79,8.75,5.22,7.19,10.14,11.52,17.03,31.76,28.48
3010 華立,月報酬率 %,2.1089,-0.2175,1.0893,6.25,-1.0142,1.6395,3.2258,-0.7814,-0.5906,0.8254,3.7191,5.3786
3010 華立,現股當沖比重,0.45,0,0,0,0.47,0,11.84,4.29,0.62,1.81,2.56,0
3011 今皓,月報酬率 %,-7.4586,10.2986,-2.977,40.8648,-6.9309,-11.8086,-2.7744,-4.9626,-4.4387,3.4153,0.3962,-0.2633
3011 今皓,現股當沖比重,2,10.09,0,14.37,43.19,13.63,15.66,2.25,3.98,2.55,0,1.15
3013 晟銘電,月報酬率 %,-6.8306,2.9326,-2.2792,7.8718,19.1892,-1.5872,-6.9124,-4.4554,0.5182,-1.6525,2.1504,1.579
3013 晟銘電,現股當沖比重,12.61,3.63,6.89,1.08,18.23,17.77,11.26,17.21,11.82,6.68,6.87,5.18
3014 聯陽,月報酬率 %,3.7541,-0.8224,-1.8242,7.9391,10.6416,-0.1413,7.9322,-1.3124,-5.4127,3.3639,-0.7397,7.4515
3014 聯陽,現股當沖比重,3.79,0,0,2.02,4.95,3.35,2.15,2.53,5.59,19.46,5.79,7.29
3015 全漢,月報酬率 %,-5.8093,4.6256,0.4213,0.6288,3.7502,-5.4218,-0.6368,1.0685,2.1144,-2.8415,2.5056,4.4444
3015 全漢,現股當沖比重,0,0.56,0,1.66,0,0,2.42,0,5.81,3.91,19.05,8.23
3016 嘉晶,月報酬率 %,-13.7098,21.4953,7.1793,6.22,27.4773,-13.4275,-7.5513,-4.415,9.931,-9.4539,10.209,40.6315
3016 嘉晶,現股當沖比重,0.65,15.58,10.15,10.27,22.51,28.02,41.04,16.77,41.14,19.52,38.65,59.12
3017 奇鋐,月報酬率 %,2.114,3.9338,-1.5937,6.4777,-0.5705,-4.0154,2.789,3.2947,-0.7506,3.4028,-1.1388,10.6382
3017 奇鋐,現股當沖比重,3.83,3.63,0.66,3.16,1.62,15.81,6.07,27.68,16.61,15.1,6.96,15.44
3018 同開,月報酬率 %,-2.564,5.5555,1.108,26.5752,17.749,60.6617,-4.3478,2.6315,13.7531,28.4837,-12.47,36.6172
3018 同開,現股當沖比重,8.68,5.47,0,10.53,4.77,32.84,29.74,12.19,11.83,20.9,47.69,30.49
3019 亞光,月報酬率 %,4.8111,0.0001,30.9838,29.1614,0.5814,11.7534,-12.0688,6.4708,33.4097,67.3697,-5.4622,9.3331
3019 亞光,現股當沖比重,6.33,3.64,24.24,23.85,25.14,50.98,29.99,17.9,46.16,0,50.37,68.04
3021 鴻名,月報酬率 %,-5.5761,-1.1813,3.5857,-1.1539,1.5564,2.2989,6.7416,2.105,2.8701,2.8071,18.4299,-9.2219
3021 鴻名,現股當沖比重,0,0,2.23,7.24,0,15.74,6.01,2.71,0.8,8.52,18,3.74
3022 威強電,月報酬率 %,1.702,-6.4853,2.9085,2.6086,1.4831,-4.2798,5.3433,-2.6915,-1.7021,-0.4329,-5.8698,3.8107
3022 威強電,現股當沖比重,16.13,0,5.18,5.21,4.89,1.56,6.43,8.16,1.39,43.93,23.86,3
3023 信邦,月報酬率 %,-6.0564,5.2475,-2.1367,6.6958,1.6371,0.0001,-4.6981,1.1267,8.6883,0.6759,7.248,8.0102
3023 信邦,現股當沖比重,1.54,1.79,4.56,1.45,0,1.48,0.58,1.59,20.51,9.56,13.41,23.01
3024 憶聲,月報酬率 %,-4.8342,3.3382,1.4045,27.4239,6.7394,7.943,-11.5094,-9.1685,-10.4461,-5.2424,-2.0746,-2.5424
3024 憶聲,現股當沖比重,0,0,0,0,0,29.36,0,0,0,0,0,0
3025 星通,月報酬率 %,1.4085,7.8704,-0.4291,-3.8794,2.6906,11.7905,14.8436,11.5645,-6.4024,45.5402,-9.7507,3.5175
3025 星通,現股當沖比重,3.79,5.33,22.01,0,0.58,1.99,30.25,26.58,1.16,28.45,6.64,1.15
3026 禾伸堂,月報酬率 %,-0.3141,1.2598,0.6221,7.264,11.5275,7.6228,-3.1211,3.3458,-5.4639,4.1893,7.2632,2.1571
3026 禾伸堂,現股當沖比重,0.44,0,0.77,1.79,3.94,17.59,1.11,5.4,2.9,21.95,8.28,10.23
3027 盛達,月報酬率 %,1.2293,0.4049,30.2418,2.7865,-18.3736,-5.904,-5.0981,2.0661,-7.6923,9.1588,-10.2041,10
3027 盛達,現股當沖比重,1.09,5.1,9.55,10.21,2.25,11.97,0,10.28,0.35,4.97,2.96,7.26
3028 增你強,月報酬率 %,-0.5882,0.5918,3.8237,0.2833,3.6725,0.8175,1.0811,2.4066,2.3119,-0.554,2.507,1.6304
3028 增你強,現股當沖比重,5.38,0,0,0,0,0,0.81,0,1.17,0,0,0
3029 零壹,月報酬率 %,7.826,-3.7634,3.9107,3.7634,1.5546,-6.6326,-3.8251,3.4093,8.5165,2.4083,-0.2634,5.2771
3029 零壹,現股當沖比重,3.49,0,9.87,1.07,3.04,3.59,0.94,29.65,47.27,2.47,2.7,11.01
3030 德律,月報酬率 %,2.6249,-6.9427,-1.0471,12.3017,0.8247,-6.1916,2.117,-0.6865,-4.6356,9.1668,8.524,-1.524
3030 德律,現股當沖比重,0,1.78,0,9.63,0,1.9,3.42,0.48,0,1.08,3.7,0.74
3031 佰鴻,月報酬率 %,12.755,14.0273,-4.7619,10.0001,37.5,-7.1626,5.9348,-9.2436,-3.0433,14.7154,-6.9972,7.8369
3031 佰鴻,現股當沖比重,12,10.13,5.21,4.13,12.12,10.84,35.88,5.5,4.14,21.36,15.31,13.28
3032 偉訓,月報酬率 %,-8.9655,-2.399,9.8316,-2.709,-4.8427,5.0891,7.3852,3.7204,7.1283,-11.1819,-1.5588,-1.9487
3032 偉訓,現股當沖比重,3.26,1.13,4.36,3.91,0,0.77,18.59,12.75,22.68,4.73,2.18,0.82
3033 威健,月報酬率 %,-2.5937,0.5916,1.1765,2.6163,0,-1.983,-0.578,1.7441,0.33,0.6061,0,7.8313
3033 威健,現股當沖比重,0,0,0,0,0,0,0,0.54,0,3.27,2.36,12.83
3034 聯詠,月報酬率 %,-10.5486,0.4718,3.7556,4.0725,2.174,-1.2765,3.0171,2.9289,-0.9102,2.1738,-2.5532,-2.6201
3034 聯詠,現股當沖比重,8.74,9.26,2.05,6.74,0.8,3.78,4.03,3.11,9.79,6.79,11.87,4.92
3035 智原,月報酬率 %,-6.2004,2.8814,5.9307,11.9752,4.1667,-2.2667,0.1365,4.7683,7.6724,12.8973,-7.01,9.1873
3035 智原,現股當沖比重,3.27,12.08,23.52,5.39,10.95,20.03,6.12,10.96,16.32,20.26,10.27,21.11
3036 文曄,月報酬率 %,0.5586,-4.4444,0.8139,5.8824,-3.3768,-2.3675,5.7737,-1.6375,-0.6659,18.769,-4.8613,-0.5214
3036 文曄,現股當沖比重,2.3,6.16,1.26,0,5.96,4.84,3.35,8.66,1.68,13.04,7.89,8.14
3037 欣興,月報酬率 %,-8.4291,3.7656,-0.8065,16.6667,16.3763,11.3772,-6.4518,1.4368,11.3315,-10.8049,-4.348,4.2424
3037 欣興,現股當沖比重,0.82,2.99,0.35,5.24,9.04,20.07,16.27,10.94,31.5,8.27,14.28,17.53
3038 全台,月報酬率 %,0.9183,-0.9101,4.5919,11.2193,-3.5087,-5.9092,-7.1498,1.4568,-3.8974,3.1512,4.3244,3.6267
3038 全台,現股當沖比重,0,0,1.31,35.39,3.17,5.31,2.02,4.71,2.69,3.7,3.99,4.69
3040 遠見,月報酬率 %,23.1416,3.9779,5.5409,4.375,0.5988,7.024,0.1112,4.229,-8.6389,1.2956,0.1277,-4.4699
3040 遠見,現股當沖比重,3.58,5.54,1.4,0.53,9.07,19.61,1.26,10.67,5.54,29.89,63.76,46.21
3041 揚智,月報酬率 %,-1.2049,-3.3536,4.1008,2.1212,-2.3737,-5.775,-1.9355,4.6052,29.2449,12.8955,-16.5948,-1.2919
3041 揚智,現股當沖比重,2.06,0.84,3.17,0.7,2.98,11.92,1.23,8.29,28.43,39.15,29.67,20.46
3042 晶技,月報酬率 %,-6.8103,-0.7309,4.1718,7.8915,-5.2402,2.5346,-2.4719,3.9171,-3.215,0.259,-3.423,2.0253
3042 晶技,現股當沖比重,0.35,0.87,2.49,0.1,1.4,19.72,2.22,4.37,0.4,6.84,3.55,11.7
3043 科風,月報酬率 %,-7.8947,0,10.4761,0.4309,0.0001,37.3391,-12.1875,-4.2704,-5.2043,-5.8824,13.3333,-8.0885
3043 科風,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
3044 健鼎,月報酬率 %,-2.2758,-0.274,4.8076,5.1115,6.6086,-0.2338,4.9236,8.2684,6.2592,14.6044,-7.0798,5.7145
3044 健鼎,現股當沖比重,0.56,4.41,1.58,2.13,2.19,4.9,5.02,2,2.08,18.19,24.49,17.28
3045 台灣大,月報酬率 %,-2.715,-3.2558,0.4809,3.3494,3.2407,0.0001,0.4481,2.2321,-0.7402,0,0.4631,-0.9217
3045 台灣大,現股當沖比重,1.26,1.43,2.55,1.41,2.43,2.69,4.68,5.58,6.16,13.81,21.33,17.23
3046 建碁,月報酬率 %,-16.8832,-4.6874,19.8769,3.4188,-18.6777,-13.4147,-6.1034,6.2499,-3.5294,-10.9756,10.9587,8.3952
3046 建碁,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
3047 訊舟,月報酬率 %,-1.6746,5.2103,0,4.7618,2.2729,-5.7778,-0.9435,3.8093,-1.4423,2.439,-2.381,0.9755
3047 訊舟,現股當沖比重,0,0.34,0,5.06,0,4.24,6.45,3.17,1.22,8.31,60.8,0.8
3048 益登,月報酬率 %,-3.693,-2.0648,-0.3012,6.3444,-8.2386,-1.5479,1.5724,3.4055,0.5183,0.0001,-3.9878,0.3194
3048 益登,現股當沖比重,0,2.54,0,0.37,0,7.67,0.33,1.38,0.74,9.11,1.22,2.8
3049 和鑫,月報酬率 %,18.4516,-7.6254,21.4621,24.7573,-11.284,-5.7018,-6.9768,0.5,0.995,0,10.8376,-6.2222
3049 和鑫,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,3.58
3050 鈺德,月報酬率 %,-12.0482,0.0001,-3.1963,4.7169,3.1532,-11.7904,-6.6336,0.5302,3.0359,17.3361,-4.0621,6.542
3050 鈺德,現股當沖比重,3.21,0.34,0.37,2.46,5.56,6.85,11.5,9.94,0,24.27,1.68,3.81
3051 力特,月報酬率 %,-3.8759,31.452,-14.315,0.4773,10.9264,-10.4925,-2.8707,-0.2463,-5.6789,4.1888,16.5831,-5.3879
3051 力特,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
3052 夆典,月報酬率 %,0.9973,0.6174,-0.2453,3.1979,3.6949,-1.7242,7.3685,-1.8519,-2.3307,0.5801,-1.1697,0.2367
3052 夆典,現股當沖比重,36.37,0,13.49,0.87,0,0,35.64,4.54,10.2,0,33.64,0
3054 立萬利,月報酬率 %,8.4745,-4.018,-1.3954,2.1225,-0.6929,-3.7211,-1.4491,3.6764,-0.4191,-8.8305,6.2828,-6.1576
3054 立萬利,現股當沖比重,7.07,4.24,7.25,8.39,0.62,14.94,10.87,7.69,0.66,6.81,9.64,5.26
3055 蔚華科,月報酬率 %,-1.3966,-2.2664,-0.5797,-6.7055,5.6247,-6.2129,3.7855,11.5501,4.1374,11.2329,11.0839,-8.8691
3055 蔚華科,現股當沖比重,2.07,0,0,0.57,4.49,0,0,6.75,0,12.14,34.33,8.85
3056 總太,月報酬率 %,6.2325,-4.5333,-1.1172,12.9943,5.5,-4.2653,-0.99,6.4338,-5.5851,4.2253,-2.7027,2.7778
3056 總太,現股當沖比重,12.6,0,1.63,7.83,1.02,0.29,2.75,0.45,1.25,10.57,5.09,6.1
3057 喬鼎,月報酬率 %,-6.2069,15.4412,-5.0954,-2.6845,-2.069,-1.4087,-7.4999,5.4053,-5.1282,3.475,-9.3283,-0.4114
3057 喬鼎,現股當沖比重,4.32,30.59,1.51,1.21,3.22,3.57,8.66,3.34,6.12,13.75,15.69,9.03
3058 立德,月報酬率 %,-7.2039,9.295,-2.8037,8.1732,-4.8889,-0.9344,-4.2454,1.4776,-0.9708,2.5886,-0.8032,-0.3035
3058 立德,現股當沖比重,0,5.53,1,12.54,0.72,2.07,0,2.7,0,37.5,3.54,0
3059 華晶科,月報酬率 %,-4.8674,3.0232,9.7065,4.9379,-5.0978,11.1571,-13.7546,7.7586,5.2002,30.8386,-15.8208,3.3688
3059 華晶科,現股當沖比重,1.72,3.34,6.99,26.1,6.08,41.59,7.63,37.03,25.6,35.84,32.84,62.08
3060 銘異,月報酬率 %,-18.0593,-0.9868,13.1228,10.8666,-9.6692,-8.9442,-6.28,14.9483,-4.6556,-4.4407,-5.5077,2.3679
3060 銘異,現股當沖比重,7.96,2.22,4.72,11.27,5.55,1.57,12.75,43.89,2.42,15.41,6.02,0
3062 建漢,月報酬率 %,-3.4395,5.7533,-1.0363,5.7592,1.9801,-4.3689,2.2844,-0.2481,0.7464,-2.143,-2.3621,-0.8064
3062 建漢,現股當沖比重,2.88,1.01,0.16,12.78,6.68,10.21,3.6,2.85,7.34,36.16,4.77,4.63
3090 日電貿,月報酬率 %,-2.4589,2.5211,0,8.4016,1.323,2.6119,4.0001,6.8183,-3.6556,2.9089,-2.2967,3.2548
3090 日電貿,現股當沖比重,0,0,0,0,1.24,8.62,1.61,6.51,0.46,20.2,0.83,28.82
3094 聯傑,月報酬率 %,-4.2254,3.6765,1.182,7.4764,-2.3914,3.7861,0.4294,3.6612,-1.5087,3.9387,-4.421,12.3348
3094 聯傑,現股當沖比重,0,0,0,3.29,1.17,10.78,12.53,13.38,1.7,6.41,3.27,43.33
3130 一零四,月報酬率 %,0.0001,2.1897,-0.7143,0.7193,7.1429,-3.6667,11.0728,1.5578,-1.7621,2.3412,-1.307,0.6624
3130 一零四,現股當沖比重,0,0,0,0,0,0,0,0,9.99,0,0,0
3149 正達,月報酬率 %,7.9712,-8.2774,-4.878,13.0769,-8.8433,-12.9355,5.1428,9.5111,-3.4741,38.8177,-15.9259,3.5243
3149 正達,現股當沖比重,9.57,4.04,6.23,11.86,0,6.46,16.2,12.03,0,0,0,0
3164 景岳,月報酬率 %,-7.4698,22.3958,-8.5106,10.0001,-9.9367,3.7557,-1.81,-2.0736,-0.2354,-0.7076,11.1638,3.205
3164 景岳,現股當沖比重,0,7.89,0,0.95,5.15,4.27,2.04,1.64,2.63,21.3,6.1,6.14
3167 大量,月報酬率 %,8.0509,0.7843,15.5642,8.2491,11.9755,-9.0277,-4.8855,4.1733,44.8384,-2.1278,-1.7092,2.4027
3167 大量,現股當沖比重,9.91,4.67,12.51,1.08,14.08,6.41,6.99,0.74,30.39,27.75,25.98,8.6
3189 景碩,月報酬率 %,-2.4693,0.1406,0.8426,18.3842,-5.6472,-2.1199,-0.5097,3.329,0.9913,6.7443,-10.8335,1.4686
3189 景碩,現股當沖比重,4.24,2.17,0.63,8.33,4.74,18.09,9.78,18.22,14.1,7.94,15.26,17.63
3209 全科,月報酬率 %,-3.5644,-0.2057,1.852,7.4747,-3.0074,-0.7751,0,-0.7813,1.5749,-1.6724,-7.5594,-1.4018
3209 全科,現股當沖比重,0.93,0,0,0.35,2.79,6.75,1.94,0.75,0.57,4.51,1.39,0
3229 晟鈦,月報酬率 %,-2.8456,-5.8578,-10.6666,4.4777,-2.8571,0.9804,86.4074,39.0625,-36.5167,15.9292,-8.1424,0.2768
3229 晟鈦,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
3231 緯創,月報酬率 %,-4.2019,9.4299,6.8136,-3.3767,7.9611,2.518,-2.4562,11.331,-1.454,0.0849,-14.035,2.6531
3231 緯創,現股當沖比重,4,11.25,4.12,6.48,6.12,3.5,4.94,7.6,6.88,28.11,38.02,18.32
3257 虹冠電,月報酬率 %,-2.8,-0.2742,1.9259,1.2145,-1.8666,-6.1142,8.5383,4.8002,18.8296,48.8133,-8.3722,-11.5061
3257 虹冠電,現股當沖比重,2.54,0,0,2.57,0,1.48,14.74,4.11,14.57,16.93,17.45,9.57
3266 昇陽,月報酬率 %,-7.1145,-2.1277,0,4.3478,-3.75,1.2986,-1.7094,0.0002,-2.1739,-1.7778,4.0723,0.4348
3266 昇陽,現股當沖比重,4.53,1.45,4.88,11.44,0,32.47,10.78,51.22,2.38,3.23,70.83,1.3
3296 勝德,月報酬率 %,-6.8181,1.6259,12.4,35.2316,2.3684,3.5992,-10.6699,3.6111,11.2602,1.8357,-1.5075,-9.4388
3296 勝德,現股當沖比重,6.12,5.87,11.77,3,0,0.81,0,17.78,4.15,21.14,7.14,28.19
3305 昇貿,月報酬率 %,-4.6359,10.5903,1.7269,3.8581,-1.9315,-5.4545,-2.4039,5.2701,-2.8619,-7.799,-2.2556,3.2692
3305 昇貿,現股當沖比重,2.09,11.55,19.66,10.16,0,0,5.29,0.44,0.59,0,0,4.87
3308 聯德,月報酬率 %,-12.1655,7.6176,4.5045,3.6946,-7.1258,-1.4067,-4.0208,2.0271,-4.1061,9.6685,2.519,-3.4398
3308 聯德,現股當沖比重,0,0,6.59,47.62,0,8.77,0,6.25,2.6,3.79,9.52,0
3311 閎暉,月報酬率 %,-4.7923,1.3424,8.6093,11.2806,-11.2329,-2.4692,-3.7976,14.8026,10.6017,5.4406,-1.4743,-2.2443
3311 閎暉,現股當沖比重,7.74,2.87,3.81,3.06,0.38,3.59,0,17.37,21.88,9.75,41,6.57
3312 弘憶股,月報酬率 %,6.1431,-2.2878,0.9641,0.955,-1.8919,-0.2755,0.4144,-2.063,-0.9834,-15.8865,2.867,14.0982
3312 弘憶股,現股當沖比重,4.27,0,5.96,0,4.34,1.98,13.62,3.29,19.19,0,0,0
3321 同泰,月報酬率 %,-17.9567,7.1697,0.352,9.4736,-9.2949,-3.8869,-13.2355,20.3388,16.1972,3.0305,-10.5882,-3.6183
3321 同泰,現股當沖比重,0,9.33,0,34.37,1.01,0,0,40.63,23.48,5.56,0,3
3338 泰碩,月報酬率 %,0.645,8.0127,-6.2314,1.4241,5.9281,-3.9765,-7.6686,4.4849,-1.0018,-8.6207,1.6982,16.8831
3338 泰碩,現股當沖比重,15.28,13.83,2.66,1.77,7.92,1.51,1.28,1.57,8.61,11.37,7.69,13.99
3346 麗清,月報酬率 %,-2.4998,104.9999,31.3823,11.6334,40.7979,-18.8978,-1.9418,-15.4455,-6.6747,-1.6313,8.0521,-5.3987
3346 麗清,現股當沖比重,0,0,0,0,0,46.29,12.2,11.09,24.13,13.26,13.5,25.66
